    pos    height    weight     GP         minutes               points               oRebounds             dRebounds              rebounds               assists                steals                  blocks               turnovers                 PF               fgAttempted              fgMade             ftAttempted              ftMade              threeAttempted            threeMade      
    C        83       245       450    14.3222222222222     0.281458494957331     0.0871993793638479     0.151590380139643     0.238789759503491     0.0367726920093095     0.0229635376260667      0.0257564003103181    0.0527540729247479     0.180915438324282     0.214274631497285     0.104422032583398     0.101474010861133     0.0724592707525213    0.000465477114041893    0.000155159038013964
    G        76       210       547      37.54478976234     0.677314115985782     0.0349125967765496       0.1005989190242      0.13551151580075      0.169060719676681     0.0473779032964893      0.0266835467692458    0.0967035107367191    0.0680235672201393     0.489944977357939     0.237425135121975     0.243755173589132      0.187417831231436      0.0514680819983445      0.0150460145103959
    G        77       210       167    12.0059880239521     0.428927680798005     0.0159600997506234    0.0783042394014963    0.0942643391521197      0.058354114713217     0.0314214463840399     0.00798004987531172    0.0463840399002494    0.0643391521197007     0.384538653366584     0.159102244389027    0.0872817955112219     0.0668329177057357        0.13715710723192      0.0438902743142145
    F        80       210       151    16.1192052980132     0.262119967132293     0.0821692686935086      0.12037797863599     0.202547247329499     0.0217748562037798     0.0201314708299096      0.0386195562859491    0.0365653245686113     0.119145439605588     0.208299096138044    0.0957271980279376    0.0965488907148726     0.0706655710764174     0.00164338537387017                       0
    F        81       240       445    17.1101123595506     0.312056737588652     0.0823483057525611     0.192014709745206     0.274363015497767      0.033096926713948     0.0175991594431311      0.0415024954032046    0.0529288153401629     0.117546624638823      0.26608878381928     0.122931442080378     0.104806934594169     0.0660625164171263     0.00118203309692671    0.000131337010769635
    F        81       240      1025               30.32     0.198243130188558      0.108147242422292     0.220220091382972     0.328367333805264     0.0448548812664908     0.0425381298667868      0.0670249050775468    0.0329815303430079    0.0648368620889375     0.171568311989188     0.081472424222923    0.0846257802947423     0.0351052191260699     0.00151232383036231    0.000193062616641998
    G        76       195        69     37.768115942029     0.433998465080583     0.0134305448963929     0.108211818879509     0.121642363775902      0.220260936300844     0.0464313123561013      0.0134305448963929     0.100153491941673    0.0671527244819647     0.372985418265541     0.152724481964697     0.150805832693784      0.115502686108979      0.0441289332310054      0.0130468150422103
    G        74       190       630    22.3507936507937     0.280306796392302     0.0171862793835665    0.0998508628648534      0.11703714224842      0.180313898160642     0.0551097223208579     0.00909026347560543    0.0737163553724877    0.0906185640224416     0.243448618706058    0.0994247567644343    0.0468006533626873      0.036076983168809       0.124565016689156       0.045380299694624
    F        81       219       463    20.8120950323974     0.469904524699045      0.066417600664176     0.134495641344956     0.200913242009132     0.0356994603569946     0.0204441677044417      0.0151515151515152    0.0579078455790785    0.0930884184308842     0.340597758405978     0.169676214196762     0.176940639269406      0.128476546284765      0.0100664176006642      0.0020755500207555
    F        79       190       102    12.2352941176471     0.258814102564103                0.03125    0.0881410256410256     0.119391025641026                0.09375     0.0520833333333333      0.0136217948717949    0.0745192307692308      0.12099358974359     0.215544871794872     0.100961538461538    0.0681089743589744      0.047275641025641      0.0304487179487179     0.00961538461538462
    G        66       130       457    30.1466083150985     0.411773245263846     0.0156783044204108    0.0633664803658271    0.0790447847862379      0.198882194962619     0.0412281338462655     0.00537127095884445    0.0754155476518836    0.0722218189736517     0.329462147056689     0.146258256514481     0.111707918995427     0.0964651230311389       0.068302242868549      0.0227916092037454
    F-G      79       210       347     23.193083573487     0.372514910536779     0.0259691848906561     0.108349900596421     0.134319085487078     0.0361580516898608     0.0212475149105368      0.0136679920477137    0.0397614314115308    0.0781560636182903      0.30765407554672     0.126988071570577    0.0802683896620278     0.0616302186878728       0.150844930417495      0.0569085487077535
    G-F      77       210       591    25.6125211505922     0.472154323842241     0.0528506309044064     0.127964590077294       0.1808152209817     0.0825130474995045     0.0508026689568607      0.0126841514170575    0.0802668956860672     0.100812578450155     0.403712756821035      0.18590209420625     0.122877716852745     0.0856180220651384       0.045121226134637      0.0147321133646033
    C        84       245       451    14.6452328159645     0.351551854655564     0.0670704012112036     0.139439818319455     0.206510219530659     0.0460257380772142     0.0243754731264194      0.0228614685844058    0.0404239212717638     0.168660105980318     0.327479182437547     0.151703255109765     0.058440575321726     0.0476911430734292     0.00227100681302044    0.000454201362604088
    G        72       168       579    17.3609671848014     0.371866295264624    0.00964982093115798    0.0714285714285714    0.0810783923597294      0.160465578989256     0.0349184241941902     0.00318344608038201    0.0615797851173896    0.0978909669717469     0.309391165937127     0.122065260644648     0.083267011539992     0.0728213290887386       0.152009550338241      0.0549144448865897
    G        76       185       204    13.7107843137255     0.263854129424383     0.0225241329996425     0.063997139792635    0.0865212727922774      0.190203789774759     0.0618519842688595     0.00286020736503396    0.0765105470146586       0.1136932427601     0.250625670361101     0.101179835538077    0.0343224883804076      0.023239184840901       0.106185198426886      0.0382552735073293
    F-C      82       220        94    9.14893617021277     0.508139534883721     0.0965116279069767     0.159302325581395     0.255813953488372     0.0197674418604651      0.027906976744186     0.00930232558139535     0.077906976744186     0.145348837209302     0.409302325581395     0.196511627906977     0.195348837209302      0.115116279069767     0.00348837209302326                       0
    G-F      78       185       495    27.4242424242424     0.400147329650092     0.0316022099447514    0.0611418047882136     0.092744014732965     0.0922283609576427     0.0332228360957643      0.0085451197053407     0.054585635359116    0.0733701657458563     0.364419889502762     0.159042357274401    0.0816942909760589     0.0632044198895028      0.0587108655616943      0.0188581952117864
    G        70       180       233    9.60944206008584     0.263957123715945      0.025457793657883    0.0763733809736489     0.101831174631532      0.121036176864672     0.0366234926306387     0.00446627958910228    0.0518088432335864     0.096025011165699     0.241179097811523    0.0969182670835194    0.0741402411790978      0.054935238945958      0.0473425636444841      0.0151853506029477
    G        77       185       460    27.4173913043478     0.329923882017127     0.0199809705042816    0.0704091341579448    0.0903901046622265      0.148826514430701     0.0435299714557564     0.00864256263875674    0.0493973993022518    0.0711227402473835     0.313193783698065     0.131937836980653    0.0651760228353949     0.0495559784332382      0.0526482714874722      0.0164922296225817
    F        79       245       822      22.80900243309     0.487866019521041     0.0647501200064003     0.105018934343165     0.169769054349565     0.0518427649474639     0.0246413142034242      0.0139207424395968    0.0701904101552083     0.120006400341352     0.392287588671396     0.192170249079951     0.144541042188917      0.103205504293562     0.00234679182889754    0.000320017067576937
    G        75       210       451    35.6762749445676     0.482038533250466     0.0139216904909882    0.0769422001243008     0.090863890615289      0.258297078931013     0.0295835922933499     0.00652579241765072    0.0857675574891237    0.0756991920447483     0.373958980733375      0.17302672467371     0.127781230577999      0.103231821006837       0.092355500310752      0.0327532628962088
    F-C      83       215       566     29.339222614841     0.327833313260267     0.0780440804528484      0.14615199325545     0.224196073708298      0.063772130555221     0.0279417078164519      0.0507647838130796    0.0433578224738046    0.0873780561242924     0.262013729977117     0.123630013248224     0.113332530410695       0.08051306756594    0.000782849572443695    6.02191978802842e-05
    G        73       190       787    29.4587039390089     0.356538992408558     0.0082815734989648    0.0697895100069013    0.0780710835058661      0.198887163561077     0.0402432712215321      0.0025879917184265     0.070867839889579    0.0474465148378192      0.33203933747412     0.132203243616287    0.0476190476190476     0.0387336093857833       0.163216011042098      0.0533988957902001
    F-C      81       200       253    21.8774703557312      0.13676603432701       0.12520325203252     0.164408310749774     0.289611562782294     0.0446251129177958     0.0242095754290876      0.0632339656729901    0.0426377597109304     0.132249322493225      0.13026196928636    0.0610659439927733     0.038843721770551     0.0146341463414634      0.0003613369467028                       0
    G        73       185       537    30.5791433891993     0.454235430241764     0.0176603130138238    0.0831861640582181     0.100846477072042      0.164545399183972     0.0309968942208148     0.00462821996224347     0.076670117532428    0.0839169356312039     0.386578162109494     0.171061445709762     0.079897691979782     0.0692406065404056       0.110955483831679      0.0428719322818342
    G        75       205       204    15.2352941176471     0.363577863577864     0.0183397683397683    0.0987773487773488     0.117117117117117      0.184684684684685      0.027992277992278      0.0028957528957529    0.0952380952380952     0.064028314028314     0.356821106821107     0.137709137709138    0.0620978120978121     0.0476190476190476       0.126126126126126      0.0405405405405405
    G        74       175       336    28.9166666666667     0.437422807739811     0.0287155207904487    0.0732811856731165     0.101996706463565      0.229930012350762     0.0701934952655414     0.00936599423631124     0.088822560724578     0.101893783449979     0.300741045697818     0.140284067517497     0.173631123919308      0.152120214079868      0.0204816797035817     0.00473445862494854
    C-F      82       230       746    16.3806970509383     0.313011456628478      0.104828150572831     0.182078559738134     0.286906710310966     0.0352700490998363     0.0321603927986907      0.0344517184942717    0.0445990180032733     0.156792144026187     0.278396072013093     0.130032733224223    0.0728314238952537     0.0525368248772504     0.00368248772504092    0.000409165302782324
    F-C      82       235       125               14.88     0.289784946236559     0.0908602150537634     0.147849462365591     0.238709677419355     0.0225806451612903     0.0231182795698925      0.0817204301075269    0.0591397849462366     0.163440860215054     0.229569892473118      0.11505376344086    0.0989247311827957     0.0596774193548387    0.000537634408602151                       0
    F        81       250       261    13.7701149425287     0.320534223706177     0.0873678352810239     0.187813021702838     0.275180856983862     0.0303283249860879     0.0317195325542571      0.0286588759042849    0.0559265442404007      0.13717306622148     0.248747913188648      0.11463550361714     0.122148024485253     0.0907067334446299     0.00250417362270451    0.000556483027267668
    F-G      80       219       708    26.5790960451977     0.445584015304496     0.0405994260814114     0.107875438410033     0.148474864491444      0.086991178658731     0.0349665214156658      0.0215750876820066    0.0701987458816027       0.1087256881709     0.372675098310129     0.158252736741418     0.103943033266022     0.0772133064087576       0.136837070889574      0.0518652354129025
    G-F      77       210       122    8.42622950819672     0.405642023346304     0.0554474708171206    0.0719844357976654     0.127431906614786     0.0447470817120623     0.0272373540856031      0.0243190661478599    0.0457198443579767     0.111867704280156      0.40272373540856     0.167315175097276    0.0749027237354086     0.0583657587548638      0.0398832684824903      0.0126459143968872
    F        80       256       114    10.0526315789474     0.369109947643979      0.105584642233857     0.134380453752181     0.239965095986038     0.0663176265270506     0.0340314136125654      0.0130890052356021    0.0776614310645724     0.166666666666667     0.352530541012216     0.136998254799302     0.075043630017452     0.0541012216404887       0.132635253054101      0.0410122164048866
    G-F      78       210        65    7.23076923076923     0.193617021276596     0.0148936170212766     0.074468085106383    0.0893617021276596     0.0765957446808511      0.025531914893617     0.00851063829787234    0.0276595744680851    0.0276595744680851     0.208510638297872    0.0914893617021277    0.0170212765957447     0.0106382978723404      0.0106382978723404                       0
    G-F      77       195        15                11.4     0.374269005847953     0.0175438596491228    0.0584795321637427    0.0760233918128655      0.087719298245614     0.0292397660818713      0.0292397660818713    0.0701754385964912     0.105263157894737     0.450292397660819     0.152046783625731    0.0760233918128655      0.064327485380117      0.0409356725146199     0.00584795321637427
    F        81       215       267    27.8876404494382     0.552108514638732      0.059092130002686    0.0891753961858716     0.148267526188558     0.0619124362073597     0.0239054525919957      0.0186677410690304    0.0679559495030889    0.0815202793446146      0.43808756379264     0.214208971259737     0.170695675530486      0.123421971528337      0.0048348106365834      0.0002686005909213
    F        81       225       294    30.8571428571429     0.526675485008818     0.0359347442680776    0.0841049382716049     0.120039682539683       0.10570987654321     0.0349426807760141      0.0113536155202822    0.0537918871252205     0.041115520282187     0.489638447971781     0.222222222222222    0.0899470899470899     0.0715388007054674        0.03913139329806      0.0106922398589065
    F        81       205       113    12.7433628318584     0.424305555555556     0.0902777777777778     0.148611111111111     0.238888888888889     0.0284722222222222     0.0270833333333333      0.0527777777777778    0.0347222222222222    0.0993055555555555     0.329166666666667     0.174305555555556     0.106944444444444     0.0756944444444444     0.00277777777777778                       0
    F        79       210       293    24.8191126279863     0.368124312431243     0.0316281628162816      0.13462596259626     0.166254125412541     0.0688943894389439     0.0350660066006601       0.025027502750275    0.0416666666666667    0.0657315731573157     0.315731573157316     0.139576457645765    0.0654565456545655     0.0522552255225523         0.1001100110011      0.0367161716171617
    G        75       175       209     13.555023923445     0.273561595481821     0.0183551006000706    0.0529474055771267    0.0713025061771973      0.156724320508295      0.046240734204024     0.00564772326156018     0.046240734204024    0.0515354747617367     0.250617719731733    0.0991881397811507    0.0511824920578892      0.044828803388634      0.0896576067772679       0.030356512530886
    G-F      78       220       158    18.3417721518987     0.402691511387164     0.0403726708074534    0.0935127674258109     0.133885438233264     0.0424430641821946     0.0351966873706004      0.0148378191856453    0.0534851621808144    0.0779848171152519     0.341959972394755     0.157694962042788     0.100414078674948      0.077639751552795      0.0365769496204279     0.00966183574879227
    F        80       220       298     28.241610738255     0.442728136882129     0.0644011406844106     0.110860266159696     0.175261406844106     0.0383792775665399     0.0408745247148289     0.00855513307984791    0.0483602661596958    0.0705798479087452     0.369534220532319     0.187618821292776    0.0749762357414449     0.0537072243346008      0.0407557034220532      0.0137832699619772
